Hogar;Persona;Viaje;Etapa;ZonaOrigen;ZonaDestino;ComunaOrigen;ComunaDestino;OrigenCoordX;OrigenCoordY;DestinoCoordX;DestinoCoordY;Modo;CuadrasAntes;MinutosAntes;Autopistas;NoUsaAutopistas;Estaciona;CostoEstacionamiento;FormaPago;EstacionTrenIni;EstacionTrenFin;TarifaTren;RecorridoTransantiago;TiempoEsperaTstgo;TiempoEsperaBus;BusesPerdidos;TarifaBusNoTransantiago;EstacionMetroIni;EstacionMetroFin;HorarioMetro;MetrosPerdidos;EstacionMetroCambio;RecorridoTxc;TiempoEsperaTxc;TarifaTxc;TiempoEsperaTaxi;TarifaTaxi;PropiedadBicicleta;UsaCiclovia;CirculacionBicicleta;EstacionaBicicleta;ModoEstacionaBicicleta;UsoHabitualBicicleta
179733;17973302;1797330202;17973302022;6;382;70;94;343989,5;6297490,5;339549,5625;6290626;3;2;5;;;;;;;;;9797;20;;0;;;;;;;;;;;;;;;;;
179741;17974101;1797410101;17974101011;414;410;94;94;337637,4375;6295600;336878,1875;6290765;5;1;5;;;;;;;;;;;;0;;;;;;;6010;15;600;;;;;;;;
179741;17974101;1797410102;17974101021;410;414;94;94;336878,1875;6290765;337732,8125;6295574;5;1;5;;;;;;;;;;;;0;;;;;;;6010;15;600;;;;;;;;
179741;17974101;1797410103;17974101031;414;414;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179741;17974102;1797410201;17974102011;414;402;94;94;337637,4375;6295600;336813,7813;6289235,5;2;3;15;;;;;;;;;10692;2;;0;;;;;;;;;;;;;;;;;
179741;17974102;1797410202;17974102021;399;414;94;94;336809,7813;6289236,5;337734,3438;6295576;2;2;10;;;;;;;;;10692;15;;0;;;;;;;;;;;;;;;;;
179741;17974102;1797410203;17974102031;414;414;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179741;17974102;1797410204;17974102041;414;414;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179741;17974103;1797410301;17974103011;414;410;94;94;337637,4375;6295600;336878,1875;6290765;5;2;10;;;;;;;;;;;;0;;;;;;;6010;15;600;;;;;;;;
179741;17974103;1797410301;17974103012;410;500;94;72;336878,1875;6290765;350116,0625;6300449,5;4;1;5;;;;;;;;;;;;0;;5001;1019;2;;O;;;;;;;;;;;
179741;17974103;1797410302;17974103021;500;410;72;94;350019,8438;6300388;336785,2188;6290719,5;4;2;10;;;;;;;;;;;;0;;1019;5001;2;;A;;;;;;;;;;;
179741;17974103;1797410302;17974103022;410;414;94;94;336785,2188;6290719,5;337732,8125;6295574;5;2;10;;;;;;;;;;;;0;;;;;;;6010;15;600;;;;;;;;
179751;17975101;1797510101;17975101011;401;30;94;70;336004,4375;6288482,5;347009,9063;6294782,5;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179751;17975101;1797510102;17975101021;30;401;70;94;347009,9063;6294782,5;336004,4375;6288482,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179751;17975102;1797510201;17975102011;401;15;94;70;336004,4375;6288482,5;344934,9063;6297779;3;1;2;;;;;;;;;10699;2;;0;;;;;;;;;;;;;;;;;
179751;17975102;1797510202;17975102021;15;399;70;94;344936,9375;6297778,5;335908,2188;6289096;3;1;2;;;;;;;;;10699;2;;0;;;;;;;;;;;;;;;;;
179751;17975103;1797510301;17975103011;401;15;94;70;336004,4375;6288482,5;344537,8125;6297645;3;11;22;;;;;;;;;10699;3;;0;;;;;;;;;;;;;;;;;
179751;17975103;1797510302;17975103021;15;399;70;94;344537,0625;6297644,5;335908,2188;6289096;3;0;0;;;;;;;;;8868;3;;0;;;;;;;;;;;;;;;;;
179751;17975105;1797510501;17975105011;401;20;94;70;336004,4375;6288482,5;346554,9688;6298628;3;1;2;;;;;;;;;10699;3;;0;;;;;;;;;;;;;;;;;
179751;17975105;1797510502;17975105021;20;399;70;94;346552,9375;6298628;335908,2188;6289096;3;2;4;;;;;;;;;10699;3;;0;;;;;;;;;;;;;;;;;
179762;17976201;1797620101;17976201011;386;389;94;94;334005,25;6290156,5;334425,9063;6291541,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179762;17976201;1797620102;17976201021;389;386;94;94;334425,9063;6291541,5;334005,25;6290156,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179762;17976202;1797620201;17976202011;386;405;94;94;334005,25;6290156,5;336244,7813;6290699,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179762;17976202;1797620202;17976202021;405;405;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179762;17976202;1797620203;17976202031;405;386;94;94;336764,0625;6290728;334005,25;6290156,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179762;17976202;1797620204;17976202041;386;386;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179762;17976202;1797620205;17976202051;386;386;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179762;17976203;1797620301;17976203011;386;412;94;94;334005,25;6290156,5;337034,6563;6293982;2;3;5;;;;;;;;;9905;10;;0;;;;;;;;;;;;;;;;;
179762;17976203;1797620302;17976203021;11;13;70;70;345530,75;6298352,5;345702,1875;6298903,5;4;3;5;;;;;;;;;;;;0;;5004;5015;2;;;;;;;;;;;;;
179762;17976203;1797620303;17976203031;412;410;94;94;337449,5625;6294221;336785,2188;6290719,5;4;4;10;;;;;;;;;;;;0;;5015;5001;3;;;;;;;;;;;;;
179762;17976203;1797620303;17976203032;410;386;94;94;336785,2188;6290719,5;334140,1875;6289818;3;0;0;;;;;;;;;8867;15;;0;;;;;;;;;;;;;;;;;
179762;17976204;1797620401;17976204011;386;405;94;94;334005,25;6290156,5;336775,8125;6290721;5;0;0;;;;;;;;;;;;0;;;;;;;LOCAL;2;600;;;;;;;;
179762;17976204;1797620401;17976204012;405;557;94;81;336775,8125;6290721;342770,5625;6298772;4;0;0;;;;;;;;;;;;0;;5001;5012;2;;;;;;;;;;;;;
179762;17976204;1797620402;17976204021;566;410;81;94;342315,3438;6298781,5;336785,2188;6290719,5;4;6;10;;;;;;;;;;;;0;;5012;5001;1;;;;;;;;;;;;;
179762;17976204;1797620402;17976204022;410;386;94;94;336785,2188;6290719,5;333999,0938;6290101,5;5;1;2;;;;;;;;;;;;0;;;;;;;LOCAL;2;600;;;;;;;;
179762;17976205;1797620501;17976205011;386;406;94;94;334005,25;6290156,5;336227,0313;6289956;3;4;10;;;;;;;;;8867;2;;0;;;;;;;;;;;;;;;;;
179762;17976205;1797620502;17976205021;405;386;94;94;336218,6875;6290211,5;334140,1875;6289818;3;3;5;;;;;;;;;8867;5;;0;;;;;;;;;;;;;;;;;
179771;17977101;1797710101;17977101011;387;401;94;94;334545,25;6287114,5;336836,4375;6288846,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179771;17977101;1797710102;17977101021;401;387;94;94;336836,4375;6288846,5;334545,25;6287114,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179771;17977102;1797710201;17977102011;387;0;94;0;334545,25;6287114,5;0;0;3;5;10;;;;;;;;;10584;2;;0;;;;;;;;;;;;;;;;;
179771;17977102;1797710202;17977102021;0;387;0;94;0;0;334545,25;6287114,5;3;1;2;;;;;;;;;10584;3;;0;;;;;;;;;;;;;;;;;
179771;17977104;1797710401;17977104011;387;379;94;94;334545,25;6287114,5;337788;6291319,5;3;5;10;;;;;;;;;10584;3;;0;;;;;;;;;;;;;;;;;
179771;17977104;1797710402;17977104021;379;387;94;94;337788;6291319,5;334151,0313;6287300,5;3;1;2;;;;;;;;;10584;3;;0;;;;;;;;;;;;;;;;;
179782;17978201;1797820101;17978201011;403;594;94;329;338118,2188;6290419;347021,2188;6299850,5;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179782;17978201;1797820102;17978201021;594;403;329;94;347021,2188;6299850,5;338118,2188;6290419;17;0;0;G;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179782;17978202;1797820201;17978202011;403;410;94;94;338118,2188;6290419;336878,1875;6290765;3;1;2;;;;;;;;;9957;10;;0;;;;;;;;;;;;;;;;;
179782;17978202;1797820202;17978202021;410;403;94;94;336878,1875;6290765;338118,2188;6290419;3;1;2;;;;;;;;;9957;20;;0;;;;;;;;;;;;;;;;;
179782;17978203;1797820301;17978203011;403;411;94;94;338118,2188;6290419;336144,5;6291487,5;3;2;4;;;;;;;;;9956;10;;0;;;;;;;;;;;;;;;;;
179782;17978203;1797820302;17978203021;411;403;94;94;336144,5;6291487,5;338118,2188;6290419;3;8;35;;;;;;;;;9957;15;;0;;;;;;;;;;;;;;;;;
179782;17978204;1797820401;17978204011;403;403;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179782;17978204;1797820402;17978204021;403;403;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179792;17979201;1797920101;17979201011;385;388;94;94;333590,5313;6289587;333595,8438;6289091,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179792;17979201;1797920102;17979201021;388;385;94;94;333595,8438;6289091,5;333590,4688;6289587;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179792;17979201;1797920103;17979201031;385;386;94;94;333590,4688;6289587;333842,2188;6289602,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179792;17979201;1797920104;17979201041;386;385;94;94;333842,2188;6289602,5;333590,4688;6289587;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980101;1798010101;17980101011;400;405;94;94;335569,8438;6287994;336764,0625;6290728;10;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980101;1798010102;17980101021;405;400;94;94;336764,0625;6290728;335568,875;6287995;10;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980101;1798010103;17980101031;400;398;94;94;335568,875;6287995;337272,0625;6293210,5;10;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980101;1798010104;17980101041;398;400;94;94;337272,0625;6293210,5;335568,875;6287995;10;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980101;1798010105;17980101051;400;400;94;94;335568,875;6287995;335193,9688;6288374,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980101;1798010106;17980101061;400;400;94;94;335193,9688;6288374,5;335568,875;6287995;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980102;1798010201;17980102011;400;405;94;94;335569,8438;6287994;336764,0625;6290728;18;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980102;1798010202;17980102021;405;400;94;94;336764,0625;6290728;335568,875;6287995;18;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980102;1798010203;17980102031;400;398;94;94;335568,875;6287995;337272,0625;6293210,5;18;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980102;1798010204;17980102041;398;400;94;94;337272,0625;6293210,5;335568,875;6287995;18;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980103;1798010301;17980103011;400;400;94;94;335569,8438;6287994;335193,9688;6288374,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179801;17980103;1798010302;17980103021;400;400;94;94;335193,9688;6288374,5;335568,875;6287995;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179811;17981102;1798110201;17981102011;387;355;94;325;334473,0313;6287646;341470,3438;6296708;3;4;15;;;;;;;;;10697;10;;0;;;;;;;;;;;;;;;;;
179811;17981102;1798110201;17981102012;355;297;325;71;341470,3438;6296708;356351,9063;6302424;11;0;0;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;
179811;17981102;1798110202;17981102021;297;355;71;325;356351,9063;6302424;341470,3438;6296708;11;0;0;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;
179811;17981102;1798110202;17981102022;355;400;325;94;341470,3438;6296708;335193,9688;6288374,5;3;1;2;;;;;;;;;10697;15;;0;;;;;;;;;;;;;;;;;
179811;17981104;1798110401;17981104011;387;410;94;94;334473,0313;6287646;336878,1875;6290765;5;3;10;;;;;;;;;;;;0;;;;;;;PLAZA MAIPU;10;600;;;;;;;;
179811;17981104;1798110402;17981104021;410;387;94;94;336878,1875;6290765;334279,375;6287414,5;5;2;5;;;;;;;;;;;;0;;;;;;;PLAZA MAIPU;5;600;;;;;;;;
179811;17981105;1798110501;17981105011;387;405;94;94;334473,0313;6287646;336775,8125;6290721;5;2;5;;;;;;;;;;;;0;;;;;;;PLAZA MAIPU;5;600;;;;;;;;
179811;17981105;1798110502;17981105021;410;387;94;94;336878,1875;6290765;334279,375;6287414,5;5;2;5;;;;;;;;;;;;0;;;;;;;PLAZA MAIPU;15;600;;;;;;;;
179811;17981106;1798110601;17981106011;387;399;94;94;334473,0313;6287646;335488,3438;6289125,5;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179811;17981106;1798110602;17981106021;399;387;94;94;335488,3438;6289125,5;334473,0313;6287646;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179811;17981107;1798110701;17981107011;387;387;94;94;334473,0313;6287646;333970,0938;6287732;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179811;17981107;1798110702;17981107021;387;387;94;94;333970,0938;6287732;334473,0313;6287646;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179811;17981109;1798110901;17981109011;387;411;94;94;334473,0313;6287646;336337,0313;6291493;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179811;17981109;1798110902;17981109021;411;387;94;94;336337,0313;6291493;334473,0313;6287646;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179821;17982101;1798210101;17982101011;400;410;94;94;335466,125;6288877;336784,625;6290721,5;5;3;10;;;;;;;;;;;;0;;;;;;;PLAZA MAIPU;10;600;;;;;;;;
179821;17982101;1798210102;17982101021;405;388;94;94;336764,0625;6290728;335002,125;6288397,5;5;1;3;;;;;;;;;;;;0;;;;;;;PLAZA MAIPU;5;600;;;;;;;;
179821;17982103;1798210301;17982103011;400;405;94;94;335466,125;6288877;336764,0625;6290728;2;3;7;;;;;;;;;10250;10;;0;;;;;;;;;;;;;;;;;
179821;17982103;1798210302;17982103021;405;388;94;94;336764,0625;6290728;335002,125;6288397,5;5;2;5;;;;;;;;;;;;0;;;;;;;PLAZA MAIPU;5;600;;;;;;;;
179831;17983101;1798310101;17983101011;398;20;94;70;336348,0625;6293373;346480,9688;6298258,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179831;17983101;1798310102;17983101021;20;398;70;94;346480,9688;6298258,5;336490,1875;6293439;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179831;17983101;1798310103;17983101031;398;494;94;72;336490,1875;6293439;348162,3125;6299074;4;12;60;;;;;;;;;;;;0;;5003;5018;2;;;;;;;;;;;;;
179831;17983101;1798310104;17983101041;494;381;72;94;348160,9688;6299034;337076,6875;6292942;4;4;20;;;;;;;;;;;;0;;5018;5003;1;;;;;;;;;;;;;
179831;17983102;1798310201;17983102011;398;20;94;70;336348,0625;6293373;346776,0938;6298914,5;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179831;17983102;1798310202;17983102021;20;398;70;94;346776,0938;6298914,5;336490,1875;6293439;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179831;17983103;1798310301;17983103011;398;16;94;70;336348,0625;6293373;345619,9375;6297641;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179831;17983103;1798310302;17983103021;16;398;70;94;345619,9375;6297641;336490,1875;6293439;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179831;17983104;1798310401;17983104011;398;398;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179831;17983104;1798310402;17983104021;398;398;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179831;17983104;1798310403;17983104031;398;404;94;94;336490,1875;6293439;337233,5625;6290701;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179831;17983104;1798310404;17983104041;404;398;94;94;337233,5625;6290701;336348,9063;6293371,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179833;17983301;1798330101;17983301011;398;54;94;333;336354,3438;6293376;340594,5625;6290194;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179833;17983301;1798330102;17983301021;54;398;333;94;340594,5625;6290194;336354,3438;6293376;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179833;17983302;1798330201;17983302011;398;13;94;70;336354,3438;6293376;345701,2813;6298889;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179833;17983302;1798330202;17983302021;13;398;70;94;345701,2813;6298889;336354,3438;6293376;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179833;17983303;1798330301;17983303011;398;413;94;94;336354,3438;6293376;336677,5625;6294678,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179833;17983303;1798330302;17983303021;413;398;94;94;336677,5625;6294678,5;336354,3438;6293376;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179833;17983304;1798330401;17983304011;398;413;94;94;336354,3438;6293376;336677,5625;6294678,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179833;17983304;1798330402;17983304021;413;398;94;94;336677,5625;6294678,5;336354,3438;6293376;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179833;17983305;1798330501;17983305011;398;415;94;94;336354,3438;6293376;336630,7188;6294750;13;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179833;17983305;1798330502;17983305021;415;398;94;94;336630,7188;6294750;336354,3438;6293376;13;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179841;17984101;1798410101;17984101011;388;646;94;95;333904;6288849;346389,9375;6292121,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179841;17984101;1798410102;17984101021;646;594;95;329;346389,9375;6292121,5;346943,25;6300117;1;0;0;A;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179841;17984101;1798410103;17984101031;594;388;329;94;346943,25;6300117;333904;6288849;1;0;0;"A;D";;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179841;17984102;1798410201;17984102011;388;563;94;81;333904;6288849;341775,75;6300768,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179841;17984102;1798410202;17984102021;0;646;0;95;0;0;346389,9375;6292121,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179841;17984102;1798410203;17984102031;646;388;95;94;346389,9375;6292121,5;333904;6288849;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179841;17984103;1798410301;17984103011;388;646;94;95;333904;6288849;346389,9375;6292121,5;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179841;17984103;1798410302;17984103021;646;388;95;94;346389,9375;6292121,5;333904;6288849;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179841;17984104;1798410401;17984104011;388;646;94;95;333904;6288849;346389,9375;6292121,5;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179841;17984104;1798410402;17984104021;646;388;95;94;346389,9375;6292121,5;333904;6288849;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179853;17985301;1798530101;17985301011;398;49;94;70;334860,125;6293015;345852,9375;6298033;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179853;17985301;1798530102;17985301021;49;398;70;94;345852,9375;6298033;334860,125;6293015;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179861;17986101;1798610101;17986101011;418;418;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179861;17986101;1798610102;17986101021;418;418;94;94;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179861;17986102;1798610201;17986102011;418;537;94;82;334139;6284918;333182,4063;6303280,5;1;0;0;C;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179861;17986102;1798610202;17986102021;537;418;82;94;333182,4063;6303280,5;334139;6284918;1;2;5;C;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179861;17986103;1798610301;17986103011;418;18;94;70;334139;6284918;346139,2813;6298180;3;2;5;;;;;;;;;10889;15;;0;;;;;;;;;;;;;;;;;
179861;17986103;1798610302;17986103021;7;418;70;94;345007,0625;6297843;334249,5625;6285065;3;4;10;;;;;;;;;10887;15;;0;;;;;;;;;;;;;;;;;
179870;17987001;1798700101;17987001011;389;0;94;0;333223,5;6291584;;;2;5;10;;;;;;;;;10692;5;;0;;;;;;;;;;;;;;;;;
179870;17987001;1798700101;17987001012;0;712;0;100;;;353858,875;6280069;4;0;0;;;;;;;;;;;;0;;5001;4023;2;;P;;;;;;;;;;;
179870;17987001;1798700101;17987001013;712;723;100;100;353858,875;6280069;358709;6280040;2;0;0;;;;;;;;;10499;5;;0;;;;;;;;;;;;;;;;;
179870;17987001;1798700102;17987001021;723;712;100;100;358709;6280040;353802;6280022;2;15;25;;;;;;;;;10499;10;;0;;;;;;;;;;;;;;;;;
179870;17987001;1798700102;17987001022;712;410;100;94;353802;6280022;336785,2188;6290719,5;4;0;0;;;;;;;;;;;;0;;4023;5001;1;;J;;;;;;;;;;;
179870;17987001;1798700102;17987001023;410;389;94;94;336785,2188;6290719,5;333223,5;6291584;2;2;5;;;;;;;;;10692;5;;0;;;;;;;;;;;;;;;;;
179870;17987002;1798700201;17987002011;389;126;94;328;333223,5;6291584;343154;6297166;2;5;10;;;;;;;;;10692;5;;0;;;;;;;;;;;;;;;;;
179870;17987002;1798700202;17987002021;126;410;328;94;343154;6297166;336804;6290748;3;2;5;;;;;;;;;10699;5;;0;;;;;;;;;;;;;;;;;
179870;17987002;1798700202;17987002022;410;389;94;94;336804;6290748;333223,5;6291584;2;2;5;;;;;;;;;10692;5;;0;;;;;;;;;;;;;;;;;
179870;17987002;1798700203;17987002031;0;0;0;0;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179870;17987002;1798700204;17987002041;0;389;0;94;;;333223,5;6291584;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179870;17987003;1798700301;17987003011;389;126;94;328;333223,5;6291584;343154;6297164;2;5;10;;;;;;;;;10692;5;;0;;;;;;;;;;;;;;;;;
179870;17987003;1798700302;17987003021;126;410;328;94;343154;6297164;336807;6290746;3;2;5;;;;;;;;;10699;5;;0;;;;;;;;;;;;;;;;;
179870;17987003;1798700302;17987003022;410;389;94;94;336807;6290746;333223,5;6291584;2;2;5;;;;;;;;;10692;5;;0;;;;;;;;;;;;;;;;;
179870;17987005;1798700501;17987005011;389;385;94;94;333223,5;6291584;333277,7188;6290844,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179870;17987005;1798700502;17987005021;385;389;94;94;333277,7188;6290844,5;333223,5;6291584;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179880;17988001;1798800101;17988001011;384;410;94;94;335392,1875;6290382,5;336878,1875;6290765;2;2;4;;;;;;;;;0;10;;0;;;;;;;;;;;;;;;;;
179880;17988001;1798800101;17988001012;410;557;94;81;336878,1875;6290765;342770,5625;6298772;4;0;0;;;;;;;;;;;;0;;5001;5012;1;2;;;;;;;;;;;;
179880;17988001;1798800101;17988001013;557;743;81;76;342770,5625;6298772;340335,875;6313039;11;0;0;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;
179880;17988001;1798800102;17988001021;652;566;95;81;346151,7813;6290985,5;342781,3125;6298875;11;0;0;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;
179880;17988001;1798800102;17988001022;566;410;81;94;342781,3125;6298875;336785,2188;6290719,5;4;0;0;;;;;;;;;;;;0;;5012;5001;1;3;;;;;;;;;;;;
179880;17988001;1798800102;17988001023;410;384;94;94;336785,2188;6290719,5;335392,1875;6290382,5;2;1;2;;;;;;;;;0;15;;0;;;;;;;;;;;;;;;;;
179880;17988005;1798800501;17988005011;384;0;94;0;335392,1875;6290382,5;;;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;2;1
179880;17988005;1798800502;17988005021;0;384;0;94;0;0;335392,1875;6290382,5;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;2;1
179891;17989101;1798910101;17989101011;417;0;94;0;338341,1875;6294049,5;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179891;17989101;1798910102;17989101021;0;417;0;94;;;338341,1875;6294049,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179891;17989102;1798910201;17989102011;417;0;94;0;338341,1875;6294049,5;;;3;4;20;;;;;;;;;10697;10;;0;;;;;;;;;;;;;;;;;
179891;17989102;1798910201;17989102012;0;0;0;0;;;;;3;3;15;;;;;;;;;8937;10;;0;;;;;;;;;;;;;;;;;
179891;17989102;1798910202;17989102021;0;0;0;0;;;;;3;5;20;;;;;;;;;8937;10;;0;;;;;;;;;;;;;;;;;
179891;17989102;1798910202;17989102022;0;417;0;94;;;338341,1875;6294049,5;3;41;95;;;;;;;;;10697;5;;0;;;;;;;;;;;;;;;;;
179891;17989103;1798910301;17989103011;417;36;94;70;338341,1875;6294049,5;347325;6296440;3;4;20;;;;;;;;;10583;10;;0;;;;;;;;;;;;;;;;;
179891;17989103;1798910302;17989103021;36;417;70;94;347325;6296440;338341,1875;6294049,5;3;4;20;;;;;;;;;10583;5;;0;;;;;;;;;;;;;;;;;
179891;17989104;1798910401;17989104011;417;0;94;0;338341,1875;6294049,5;;;3;3;15;;;;;;;;;10698;5;;0;;;;;;;;;;;;;;;;;
179891;17989104;1798910402;17989104021;0;417;0;94;;;338341,1875;6294049,5;3;3;15;;;;;;;;;10698;10;;0;;;;;;;;;;;;;;;;;
179901;17990101;1799010101;17990101011;398;706;94;100;335128,4375;6293477;352306,4063;6277661,5;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179901;17990101;1799010102;17990101021;706;398;100;94;352306,4063;6277661,5;335128,4375;6293477;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
179901;17990102;1799010201;17990102011;398;398;94;94;335128,4375;6293477;334877,3125;6292868,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179901;17990102;1799010202;17990102021;398;398;94;94;334877,3125;6292868,5;335128,4375;6293477;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179901;17990102;1799010203;17990102031;398;398;94;94;335128,4375;6293477;334877,3125;6292868,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179901;17990102;1799010204;17990102041;398;398;94;94;334877,3125;6292868,5;335128,4375;6293477;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
179901;17990103;1799010301;17990103011;398;398;94;94;335128,4375;6293477;334877,3125;6292868,5;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
